         -4,          4,          3,          9,          2,        -11,          5,          7,        -10,          3,          3,          8,         13,         -4,          1,          4
        -13,         -8,         -5,        -12,         -7,          1,          1,          7,          4,          5,         11,         -4,         -8,          0,         15,          9
         13,         -4,         -9,          3,          6,         19,          5,         -2,         -2,         -2,         11,          8,          8,          4,         -4,         16
         12,         -1,          3,         10,          5,          2,        -25,       -103,       -144,       -126,        -89,        -57,        -35,        -21,        -18,        -16
        -11,         -7,         -2,         -9,         -9,         -1,          9,         27,         46,         66,         83,        164,        -28,       -815,       -636,         33
        -28,        -29,        -21,          3,         18,        -23,        -20,         -3,        -10,        -16,         -3,          3,        -13,        -21,        -20,         -4
        751,        987,        251,       -252,       -261,       -479,       -687,       -138,        145,        128,         98,         66,         39,         -2,        -26,          3
          8,          7,         -7,        -31,         -3,         31,         -2,        -44,        -29,         -9,        -18,         -9,         24,         -4,         -1,         17
          8,         -3,          1,         18,          4,         11,         10,         -2,        -14,          6,         19,          8,          2,         -1,          2,        -21
          4,         11,         -1,         -9,         14,          3,          2,          5,        -19,        -12,          7,         11,        -15,        -17,         -6,        -12
         -9,        -10,         -5,         11,         16,         11,          9,          1,         -3,         17,         19,         -7,        -11,         -7,          5,          9
         -4,         11,         14,        -18,        -10,         10,          0,          7,         11,         -7,        -14,          4,          5,         -9,         -2,          1
          1,         -3,         10,         21,         16,         23,         34,         46,         37,       -972,       -967,         49,         75,         57,         34,         50
         39,         29,         12,        -22,        -34,        -27,        -16,          8,         -1,        -57,        -34,          8,        -15,         -5,         17,          1
         -1,         17,         10,        -10,         -5,         -7,          0,          1,         -5,          7,         13,         -5,        -10,          0,         10,          7
         -6,         -3,        -10,          0,          8,        -10,        -11,         -4,        -22,        -22,         -9,         -4,        -12,         -8,         -3,        -31
        -16,          8,          4,          1,         -4,         -6,          1,          4,        -20,        244,         16,        248,         -2,       -491,         -9,        487
         14,       -497,        -10,          8,        500,        487,       -256,       -507,        506,          5,       -507,         -6,       -247,        762,          0,       -508
          4,        256,        249,       -508,         -3,         -5,       -253,        257,          0,        251,        742,        257,       -493,         -7,        498,        259
       -496,       -515,        502,        509,       -509,       -253,        256,       -501,        502,        751,       -254,       -248,       -503,        252,        504,         -9
       -754,       -245,       1010,        254,       -759,       -252,        759,        247,       -257,       -506,       -506,         11,        763,        501,         -1,          0
        -14,      -1005,       -491,        -10,        254,       1015,       -761,      -1012,          9,        760,        742,         -1,       -494,       -251,         -1,       -503
       -236,       1010,        241,      -1004,       -254,        249,        506,       -243,       -504,          2,         14,         11,          8,          8,         -3,        -12
         -9,          1,         10,         -7,         -1,          6,          2,          2,         -4,         -5,          3,          8,         10,         -8,        -17,         -1
          2,         -6,        -16,        746,        244,       -253,          7,        247,       -262,         -3,       1003,        254,          6,       -502,       -505,        504
        506,         -1,       -244,       -754,        248,       -244,      -1007,        746,        252,          0,       -256,       -748,        253,        501,       -247,       -249
        756,        752,         -6,       -254,        250,       -507,      -1005,          7,         10,       -250,        748,        499,        249,          2,       -751,       -252
        258,        248,       -514,       -253,        252,        260,       -250,       -499,        760,        -15,        238,          3,       -489,        507,       -510,       -501
         14,         -4,         -5,         14,         10,         11,          5,         20,          9,         -2,          6,         -2,         -3,         -3,         22,         -6
        -23,         22,         21,          1,         11,          0,         -5,         -4,        -19,        -43,        -28,         -4,        743,        743,        233,        234
        -14,        -32,        -19,         -1,        -16,        -13,         -7,         -1,         -5,        -15,         -9,        -10,        -15,          3,          5,         -8
        -11,          3,          6,         -5,        -15,          3,          4,        -13,         18,         14,        -12,         -6,          0,          3,          4,          7
          0,         -2,          1,        -10,          8,          8,         -8,          0,         -2,         13,         12,         -4,         -3,          1,         -6,         -2
          1,        -16,        -11,         -3,         -1,         10,          4,          3,         11,          0,         -9,          8,         13,          1,         11,          1
         -1,          7,          1,          5,          6,          2,          0,         -2,          8,         12,          7,          6,          1,         10,          5,         -1
         11,         12,          1,          0,         -7,        -63,       -125,       -142,       -115,        -71,        -41,        -28,        -22,        -15,        -11,        -11
         -4,         -8,         -7,         -3,          5,         16,         35,         57,         63,        129,        199,       -553,       -840,       -171,        -10,        -29
        -19,         -1,         13,        -19,        -20,        -12,         -7,          1,          6,         -5,        -21,        -22,        -27,         -6,        495,        985
        502,       -742,       -742,       -195,       -149,        127,        159,        103,         42,         35,         19,          2,        -15,          3,          3,          4
          3,        -31,        -21,         17,         -6,        -37,         -7,          4,         -7,        -14,         12,          0,          0,         22,         13,        -11
        -16,          8,          9,         15,         14,          1,        -15,          9,         16,          4,          4,         -3,         10,         -4,          1,          2
         -6,         -5,          7,          3,          9,          6,        -10,        -14,         -1,          9,        -20,        -19,        -10,        -17,         -4,         -3
         -2,         17,         26,         14,          7,          1,         -7,         16,         22,         -9,        -12,         -3,          6,         10,          0,          9
          4,        -25,        -21,          9,          3,          7,         24,         -3,        -19,         -2,          2,         -3,          4,         -3,         -4,         -1
          5,         13,         22,         33,         39,         41,         18,       -717,       -707,       -208,       -179,         60,         46,         53,         28,         25
         12,        -19,        -22,        -31,        -13,         -3,        -14,        -46,        -23,         15,         -7,        -12,          8,          8,        -15,          4
          7,        -11,          3,          0,          1,          2,        -14,         -9,         31,         17,        -30,         -1,         22,          5,         -6,         -1
        -11,         -9,         11,         -8,        -16,         -4,        -12,        -22,         -6,         -1,        -17,         -9,         -3,        -34,        -23,          9
          2,         -3,          8,          8,         -2,          2,        -13,        486,         -2,       -254,         -1,       -244,         -1,        747,          6,       -754
         -5,         12,        499,        243,       -502,       -265,        750,          7,         -3,        248,       -739,          4,         -5,        250,         -4,          3
        503,       -503,        250,        239,       -507,        511,         -5,          2,        747,       -504,       -240,        500,       -248,        256,       -246,       -507
         -7,        251,        246,       -504,       -240,        255,        749,        499,          0,       -750,       -249,        752,         -8,         -5,       -754,       -249
       1016,        256,       -510,         -5,        510,         -3,       -763,       -509,       -254,        264,       1013,        253,          0,         -2,       -257,       -754
       -500,         -5,        255,        758,       -508,      -1004,        254,        250,        739,        752,       -234,       -246,       -757,       -755,        261,        760
        243,       -755,       -505,         -4,        259,         16,       -251,        -10,          8,          8,          9,         15,         -3,         -1,         -7,        -10
         14,          2,         -5,          6,         12,         -3,        -15,         -5,         11,         16,          1,        -14,        -12,          3,          0,        -12
        -16,        241,        504,          2,         -1,        498,       -513,       -505,        754,        757,          4,       -248,       -251,        249,        499,         -4
       -241,       -758,         -5,       -241,       -746,        497,        751,         -1,       -511,       -247,        509,        249,       -746,       -245,        492,        746
        498,          2,         -8,       -259,       -995,       -747,          3,        254,       1003,        497,         -5,       -495,       -999,         -5,        761,        253
       -760,          1,          0,         -3,         -1,       -494,       1010,        -12,        -10,          4,       -495,        505,       -506,       -494,         13,          0
         -1,         -2,          2,         12,         15,         21,        -10,         -5,         23,          6,         -1,        -11,          8,         10,        -15,          8
         27,          7,          4,          7,         -2,        -10,        -22,        -33,        -21,        -18,        233,        240,        732,        735,         -3,        -23
        -23,         -9,         -9,        -10,        -12,         -8,         -7,         -4,         -6,         -7,        -14,         -7,          0,         -3,          2,          0
         -7,        -13,        -12,         10,         -3,        -11,         22,         18,        -10,         -9,         -1,          6,          7,          1,         -4,        -10
          4,          2,          3,          1,          1,          4,         -5,         10,          3,         -6,         -1,         -2,          1,          5,         -1,        -13
         -2,          1,        -10,          3,          3,          2,          7,          4,         -3,          7,         11,          2,         10,          5,          9,          9
         -6,         -3,         14,          3,         -7,          8,         -1,          6,         16,          1,         -7,         12,         12,          1,         14,         -1
         -3,          5,         -3,        -30,        -88,       -139,       -135,        -86,        -55,        -42,        -30,        -18,        -12,         -9,         -6,         -9
         -1,         -1,         -3,          4,         20,         44,         62,        102,        158,        -48,       -808,       -628,         26,        -22,        -21,         -7
          6,        -13,         -8,        -16,        -10,         -1,          3,         -8,        -23,        -21,        -27,        -11,        739,        988,         11,       -969
       -705,        102,        122,        127,        127,         57,         23,         15,          4,          7,         -5,         -6,        -11,         -1,          6,        -24
        -26,          5,         -8,        -32,         -5,        -10,        -15,         -5,         16,         20,         12,         11,          7,        -11,         -5,          8
         -1,         15,         16,          0,         -5,         19,          8,         -4,          0,          0,         21,         -4,         -7,          3,          0,        -12
         -5,         10,         11,          0,          4,         -8,         -7,         -2,        -20,        -18,        -16,        -11,          2,         -2,          0,         22
         35,         14,          4,          7,         -4,          7,         19,         -2,        -12,         -1,          6,          6,          1,         10,         -3,        -27
        -18,          5,         -7,          4,         28,          2,        -10,         -4,         -2,          4,          0,        -14,         -1,          5,         -2,          4
         29,         37,         33,         34,         13,       -201,       -449,       -727,       -435,         77,         52,         41,         34,         35,         -5,        -25
         -7,        -38,        -15,          2,        -20,        -30,        -15,         10,          1,        -24,         -4,         20,        -12,         -8,         -5,        -11
         10,          1,          5,         12,        -22,        -26,         32,         32,        -25,        -12,         20,         10,         -3,          4,        -13,        -13
         12,         -8,        -22,         -8,         -2,        -14,         -6,         -8,        -18,         -8,         -4,        -26,        -28,         10,          2,        -10
          8,         13,          4,         -2,        -10,        236,        239,       -258,       -243,         -1,        247,       1010,       -252,      -1008,         -1,         10
        248,        250,       -248,       -268,        243,          5,        502,        503,       -733,       -502,         -8,        253,        -11,          2,        254,          4
        502,        233,       -253,        259,        248,          5,        247,       -505,       -243,         -6,          5,        761,       -251,       -504,       -508,       -255
        247,       -251,       -241,        507,       1004,        499,          1,       -750,         -2,        754,       -508,          0,       -255,       -512,        762,        257
       -508,        243,        256,          5,       -504,       -503,       -255,        505,        760,       -247,        252,        245,       -508,       -249,       -502,       -252
        760,        501,       -761,       -998,        503,         -5,        488,       1004,         19,          6,       -760,      -1009,        259,        259,       -256,       -247
       -250,        -13,          9,         28,          2,        -24,         -5,          9,        259,        241,        -19,         30,         16,        -23,          1,       -232
       -244,         -8,         15,          8,        -16,         -3,         13,         13,         -6,         -9,         -7,          2,          3,         -9,        -14,        -16
        251,          5,          3,        247,       -260,       -251,        251,        998,         -4,          7,          2,       -256,        503,         -4,       -501,       -250
        246,       -500,       -238,        757,        752,         -1,       -256,       -253,        254,         -2,      -1001,        256,        747,        243,        247,          3
         -4,         -6,       -748,       -750,       -253,        511,       1003,        242,       -251,       -746,       -750,        249,       1010,          0,       -758,         -2
       -249,         -2,        247,       -495,        508,         -4,         -6,        252,       -504,        251,          2,       -485,       -236,          0,          0,        -16
         -6,         13,         24,         17,        -23,          3,         36,          6,         -3,         -9,          0,         11,          3,          4,         15,         14
          3,         10,         -2,        -16,        -17,        -18,        -19,        -31,        225,        -14,        735,        983,        -11,        -13,         -9,        -13
        -13,        -14,        -11,         -5,         -8,          1,         -6,         -9,         -9,        -11,         -8,         -1,          5,          2,        -14,        -21
         -3,          7,         -8,          2,         17,          6,         -5,         -5,          5,          7,          2,         -2,         -6,         -9,         13,          1
         -4,          3,         -5,          8,          4,          3,         -6,         -8,         -2,         -3,          5,         10,         -1,         -9,         10,         10
        -23,         -9,          6,          3,         13,          8,         -6,          5,          8,          3,         10,          1,         11,         17,          1,         -6
         12,          6,         -7,          5,         -2,          8,          9,         -6,         -7,          8,         15,          2,          9,         -8,         -1,         12
         -7,         -9,        -43,       -117,       -147,       -112,        -72,        -48,        -34,        -26,        -17,         -6,         -9,        -12,          2,          1
         -9,         -1,          8,         29,         61,         75,        113,        190,       -538,       -832,       -169,         -9,        -27,        -13,         -7,         -3
          1,        -16,        -12,        -13,         -5,         -8,        -26,        -18,        -15,        238,        989,        488,       -720,       -683,       -164,        146
        123,        104,         71,         18,         23,         -1,        -10,          5,          2,        -13,        -16,         -4,         -2,        -11,        -25,         -6
          2,        -29,        -12,        -14,        -17,          6,         20,         14,         18,         12,         -5,          2,         11,         -1,         -8,         14
         20,         13,          5,          8,         -1,         -8,        -13,          4,         30,         -3,         -1,         14,          0,        -20,         -5,         13
          7,         -5,          4,         -4,         -8,         -7,        -20,        -22,        -18,         -7,          5,          2,         14,         28,         30,         14
          8,         11,         -7,          0,         15,          1,        -10,          1,          4,          6,         -3,          2,         -2,        -26,        -18,          0
         -5,          6,         18,          0,          3,          1,         -3,          2,        -11,        -17,          6,          8,         -5,          7,         34,         29
         20,         34,         40,         58,       -719,       -977,       -180,         79,         45,         28,         46,         46,        -10,        -28,        -19,        -34
         -7,         -6,        -19,        -18,        -15,          6,          5,        -28,        -16,         20,          2,         -8,        -12,         -1,         20,        -11
          4,         16,        -18,        -28,          5,         28,          2,         -6,          2,          8,          1,         -1,         -6,         -5,          7,        -14
        -30,         -5,         11,         -9,        -13,        -19,        -20,        -11,         -4,         -6,        -20,          2,          2,         -7,          2,          1
          5,         -4,        -19,        -10,        502,         -6,       -494,          2,        502,        758,       -257,       -761,       -257,          9,          4,        499
        253,       -511,         -8,          2,          5,        254,       -243,       -255,         -1,        257,        243,       -252,       -257,        758,        504,       -264
          2,          2,        497,       -248,          2,        497,       -754,       -753,        761,        759,       -759,       -506,       -249,       -247,         -5,          2
        253,        501,        758,        498,          0,       -243,       -256,        249,          6,          0,         -4,       -265,          1,       -242,         -5,        497
       -501,       -242,        509,         -1,       -759,          0,        254,       -253,        758,        493,       -265,         10,       -748,       -755,        760,        498
       -755,       -746,        245,          2,        500,        752,          6,        250,       -249,      -1007,       -255,          5,       -248,          7,          5,        -13
        256,         27,          1,        209,        -21,         12,        478,        432,        -15,         76,         18,        -63,        -10,       -444,       -472,        -24
          8,         41,          8,        -15,         19,       -217,       -249,         -7,         -6,          5,          3,         -8,         -4,        -17,        -17,          8
         14,          3,         -1,         -7,         -7,        739,         -8,         13,          7,       -510,        248,         -5,       -250,         13,        496,        -11
          5,        511,        506,          3,       -257,       -260,          1,          0,       -753,        251,        752,        252,        252,          0,         -2,         -4
       -250,       -503,       -756,        259,        752,         -5,       -247,          6,       -256,       -502,        762,        244,       -260,         -4,       -750,       -248
        755,       -248,       -251,          3,       -255,        755,         -1,       -507,        259,       -239,       -244,          2,         -3,        -10,       -253,          6
         27,         16,        -21,         18,         33,         -2,         -1,         -7,        -10,          4,         16,          9,          8,         26,          8,         -6
         -5,        -14,        -16,         -8,        -12,        -36,        721,        -15,        234,        982,        -20,        -12,          1,        -10,        -22,        -19
         -2,          1,        -17,          5,         -1,        -17,         -9,         -9,         -8,          1,          6,          0,        -16,        -17,          0,          0
         -7,          6,          5,         -3,          4,          0,          6,          8,          1,         -4,         -9,          1,         16,        -10,         -5,         12
        -13,         -1,         13,          1,         -9,         -2,         -5,         -6,          6,          6,          0,          2,         16,          2,        -26,         -5
          9,          5,         13,          5,         -3,          8,          3,          4,          8,         -4,          7,         20,         15,         -5,          7,         12
        -10,        -11,          6,         17,         -1,         -5,         -1,         -4,          8,          6,          2,         -6,          8,          8,        -14,          4
        -12,        -78,       -138,       -139,        -92,        -58,        -33,        -29,        -24,        -11,        -15,        -12,         -1,          0,         -8,         -3
          4,         18,         49,         57,         78,        156,        -35,       -794,       -618,         17,        -22,        -11,        -12,         -2,         -6,        -19
        -23,        -11,          9,         -6,        -32,        227,         -9,        237,        747,       -229,       -685,       -160,        115,        155,        104,         53
         25,          7,         16,         -7,        -15,          3,         13,        -13,        -26,          1,         -4,         -9,        -19,         -8,          7,        -31
        -19,          5,        -12,         -3,         20,          2,         11,         15,          0,         15,          6,        -10,        -12,         14,         33,         25
          7,         -6,         -7,        -12,        -13,          7,         21,          0,         10,         15,         -9,         -8,          7,          0,          1,          2
         -3,         -9,         -7,         -4,        -20,        -26,        -11,         -6,          5,         23,         21,         20,         27,         11,         10,         12
        -12,         -4,         13,          4,         -8,          2,         -1,         -1,         -4,         -1,         -5,        -33,        -18,         -1,          2,         10
          8,          4,          6,         -3,          4,         -3,        -18,         -5,          7,         -5,          0,         21,         32,         22,         13,         38
         52,         52,       -978,       -962,         77,         65,         43,         36,         43,         45,          1,        -24,        -41,        -32,         10,        -12
        -20,        -11,        -16,         -6,         -2,        -11,        -15,          2,         -4,         -5,          1,         -3,         20,        -12,          1,         15
         -3,        -16,        -20,         11,         18,         10,        -12,          4,          6,         -7,         -4,         -6,          3,        -15,        -39,         -2
         20,         -5,        -18,        -27,        -19,         -5,          4,         -4,        -20,         -4,          6,          4,          1,        -13,          1,         -1
        -28,         -4,        265,         -3,       -252,          6,        261,        246,        243,       -255,       -508,        254,          1,        245,        503,       -504
         -3,         -1,       -495,          6,          0,         -6,          1,        761,        749,       -755,       -511,       1007,        505,       -257,       -250,       -252
        237,       -252,        266,        738,       -760,       -736,        757,        248,       -756,       -503,       -248,         11,         -3,        251,        751,        242
        234,        490,         20,         19,       -503,         -1,        509,         -6,         -2,        -16,       -502,       -477,        243,        244,       -500,       -499
        509,        500,       -507,       -247,       -248,        248,       1006,        235,        -20,          9,       -739,       -992,          5,        240,          7,       -248
       -263,         10,        256,        247,        248,        500,          6,       -522,       -270,         13,          7,         -1,          9,         -1,        503,         13
        -27,        449,        -10,        -25,        152,        185,         47,         65,        -43,        -77,         26,       -181,       -238,        -22,         22,         48
         -3,        -20,         49,       -440,       -500,         -2,         34,       -212,       -248,        -11,         15,         -4,        -24,          5,          9,         11
          7,        -16,         -7,        249,        -10,          4,         11,       -258,        240,         -9,       -247,         13,        245,        489,         -6,       -244
        510,          5,       -508,        498,         -3,         -1,       -251,       -256,        499,        507,        508,          1,       -253,         -9,        256,       -500
      -1008,          2,        503,       -252,          3,        513,        -10,       -756,        262,        746,         -4,       -509,       -501,       -245,        503,          0
         -2,          3,       -756,        755,        756,       -757,       -492,          1,        246,          5,         -3,          1,       -492,          8,         22,          9
         -9,         25,         14,         -8,         13,         -8,        -25,         10,         25,         11,          3,         24,         16,        -11,         -7,        -14
        -26,         -5,         -4,        -35,        974,        237,        -18,        726,        -18,        -12,         -4,         -9,        -24,        -19,          4,          3
        -25,          8,         10,        -22,        -13,         -5,         -7,          1,          8,         -3,        -14,        -10,         -7,         -7,         -3,          8
          0,         -6,          8,          7,          0,          4,          4,         -5,         -4,          3,         10,         -6,         -7,         11,        -12,        -10
         17,         -2,         -8,          5,         -7,         -8,          8,          4,         -6,          7,         19,         -6,        -22,          1,         16,          5
          1,          4,          5,          9,          3,          8,          7,         -8,          0,         14,         14,          3,         13,         12,        -14,        -21
         10,         23,          0,          0,          0,        -17,          9,         18,        -12,         -8,         13,          1,        -12,         13,          2,        -43
       -107,       -143,       -117,        -82,        -38,        -28,        -31,        -22,        -19,         -7,         -6,         -5,         -6,         -3,          3,         10
         33,         49,         60,        119,        185,       -536,       -817,       -176,         -9,        -26,         -5,          2,        -13,        -25,        -38,         -4
         23,         -8,        -37,        473,         -8,       -251,        276,       -172,       -158,         92,        133,        127,         63,         10,         -2,         -3
          6,          4,         -1,          9,         10,        -16,        -27,          9,         -2,        -18,        -15,        -10,         -2,        -23,        -13,          7
        -12,        -10,         18,         14,          6,          7,         -2,         15,         15,        -18,        -21,         24,         30,         22,         13,         -6
         -7,        -16,        -10,         11,         12,         -1,         16,          7,        -17,          5,         12,          1,          4,          3,         -9,        -16
         -6,         -1,        -22,        -22,          1,         -5,         11,         37,         12,         13,         31,          2,          8,         16,         -8,         -6
         10,         12,         -1,          3,         -7,        -12,         -3,         -5,        -15,        -37,        -14,          3,         -8,          7,          9,          7
         10,         -2,          2,        -15,        -15,         14,          6,        -14,          7,         28,         20,         16,         21,         40,         33,         47
       -710,       -967,       -173,         64,         46,         48,         30,         42,          9,        -19,        -39,        -30,          7,        -11,        -13,        -13
        -15,        -14,        -17,         -2,         -1,        -11,        -13,          2,          7,        -18,          2,          0,         10,         17,          5,         -8
        -14,          1,         14,          8,         -9,          7,         -1,         -1,          1,        -17,          0,        -10,        -46,          1,         18,         -6
        -17,        -26,         -6,          2,          0,        -15,        -26,         -5,         14,          4,         -5,        -14,          4,          4,        -26,          2
         15,         -5,         -5,          5,          4,        -12,        249,          3,       -250,        499,         -8,        250,        251,       -756,        255,         -4
       -252,          6,       -244,         -4,         -6,        764,       1005,       -761,       -508,        756,        502,        249,       -500,       -755,       -262,        253
        769,        491,       -258,       -237,        244,       -258,       -497,       -249,       -504,       -241,          0,        753,        759,       -262,        211,        480
       -217,         25,          1,          6,        254,        -16,         -7,        -11,       -247,       -722,       -254,        240,        256,       -504,       -500,        253
        497,        255,       -495,        254,        500,        -21,        225,        251,       -231,       -726,       -746,       -266,        505,          1,       -501,        259
        241,        -17,        257,        263,        224,        188,         -4,         37,         -5,         -6,          9,          8,        253,        -10,        -54,        215
        -14,        -89,        -84,         24,         46,        -18,        -55,        -14,         37,          8,          0,          9,         -2,         -6,        -16,          7
         47,       -225,       -264,         29,         91,       -434,       -498,         19,       -188,       -227,         -9,          7,          9,          9,         -2,        -11
         -3,          2,         -4,         -6,          0,         -5,        491,        -12,       -503,          5,         -3,        242,         -4,       -246,        506,          1
       -499,        756,        243,        251,       -252,       -253,        749,        247,        252,          4,       -499,        -12,        508,       -245,       -757,          2
        506,       -504,       -501,         12,        -11,       -257,          6,        751,          4,       -760,        253,          3,       -258,          6,        752,          0
      -1006,        246,        761,       -247,       -749,         -5,        245,          5,          4,          7,       -238,         11,         14,          2,          3,         20
         -2,          2,         17,        -16,        -22,         19,         27,         11,          0,         12,         12,          4,         -4,        -25,        -28,         -9
         -8,        -25,        728,        736,        238,        223,        -22,        -11,         -5,        -16,        -17,        -10,         -2,          2,        -18,         10
         14,        -22,        -18,          0,         -6,         -9,          4,          2,        -13,        -17,         -5,         -3,         -3,          9,         -4,         -9
          7,         10,         -5,         -1,         12,          2,          0,         -2,          6,         -1,        -11,         10,         -7,         -9,         15,         -8
        -12,          5,          1,         -2,          3,          2,         -9,          2,         18,          3,        -10,         -2,         18,         -1,         -8,          9
         11,          5,          1,         15,          7,        -11,         -2,          9,          3,          6,         15,          5,         -3,        -17,          6,         23
         -3,         -1,          4,        -17,         11,         24,        -19,        -12,          4,          7,          3,         10,          5,        -21,        -69,       -129
       -135,       -104,        -55,        -35,        -35,        -27,        -21,         -7,         -9,        -10,         -5,         -1,          0,          3,         20,         39
         50,         86,        137,        -50,       -780,       -615,         22,        -56,         -6,         32,        -10,        -27,        -35,         -1,         14,        -21
        -31,        232,         -4,       -215,         74,        119,        113,         90,        106,         73,         24,          1,         -4,        -21,        -10,         11
         14,         20,          2,        -25,        -17,          7,         -4,        -15,        -19,        -13,        -11,        -14,          1,         -8,        -12,         -1
         15,         20,          1,          5,         -6,          9,         42,        -15,        -19,         34,         -1,         12,         22,         -8,         -5,         -4
        -12,          2,         14,          0,         16,          2,        -17,          6,         13,          7,          4,         -2,        -12,        -14,        -12,         -3
        -19,        -22,          3,          1,         24,         35,         10,         18,         27,          3,         12,         14,          1,         -3,          3,         10
          1,          8,         -5,        -13,        -11,        -19,        -23,        -34,         -9,         11,        -12,          3,         10,          3,         13,          3
         -5,        -22,        -14,         19,          6,        -10,         11,         24,         13,         17,         28,         42,         25,         44,       -202,       -989
       -678,         79,         50,         45,         22,         43,         17,        -13,        -33,        -25,         -9,        -20,          0,         -8,         -9,        -19
        -22,         -2,         -1,        -16,        -11,         15,         -3,        -23,         -9,          1,         26,         26,         -3,         -7,         -1,          3
          7,         -9,         -1,          7,         -8,          8,          4,        -19,         -3,         -9,        -41,          1,          9,        -13,         -6,        -12
         -2,          4,         -8,        -24,        -22,         -7,          5,         -3,         -7,         -5,          8,         -1,        -18,          3,          7,        250
         -5,       -248,         -4,        -14,          3,          2,          3,        249,        246,        505,       -254,       -757,        505,        248,         -2,       -248
       -497,        252,         -7,          9,        758,        -10,       -256,        251,        501,        252,       -245,       -501,       -509,        250,        510,        254
         -3,         -2,        244,       -252,       -497,        252,       -508,       -497,          3,        503,        260,       -255,        480,        484,       -489,         19
        752,       -251,          3,        239,        -16,          1,       -242,       -741,       -245,        497,        255,       -504,       -499,          3,        495,        252
          7,          6,       -504,        -11,        737,        244,          6,         12,       -747,       -757,        250,        242,       -487,        508,        706,        -27
       -216,         13,        428,        188,         38,         37,        -16,         -2,         -9,         -5,         -9,        -29,        -39,        -28,        -46,        -59
          7,         23,        -29,        -21,          4,          5,          1,        -12,         18,        -13,        -55,        -12,         19,          0,        -17,         -8
          5,         36,         56,       -217,       -235,         79,       -397,       -461,         10,         28,       -205,       -232,         -7,         10,          2,        -11
          8,          0,        -14,         -9,        239,        -13,       -254,          2,         -4,         -5,         -1,         -1,        505,          1,       -245,        254
        244,        501,       -504,        251,       1001,         -8,         -3,          4,       -244,         -8,        248,          4,       -248,          3,        250,       -247
       -998,       -500,        242,         -6,       -249,          0,          0,          1,        254,         -3,         -4,       -243,        748,        254,      -1001,       -261
        257,          3,          0,         -1,       -252,          6,         11,          8,          9,          4,          4,          3,          9,         12,          2,         16
          7,        -15,         -7,         17,         17,          4,          6,         14,          1,         11,          3,        -29,        -19,        -15,        -20,        -19
        226,        733,        751,        223,        -32,        -12,         -6,        -19,         -9,         -2,         -9,          6,         -6,          8,          8,        -23
        -16,          2,         -6,        -15,          2,          3,        -15,        -19,         -4,          4,         -4,          1,         -4,         -9,          4,          6
         -5,         -4,         18,         15,          0,         -8,          2,         -4,        -11,         13,         -2,         -6,          9,         -6,        -14,         -1
          6,         10,         -1,         -7,         -9,          4,         16,         11,          4,         -5,         10,         -5,        -10,         10,         14,         -1
          2,         19,          5,         -6,          3,          5,         -9,          4,         12,          1,          6,        -12,          0,         22,         -6,         -4
         12,         -4,          0,         19,        -10,        -15,          0,         12,         12,          2,          1,        -14,        -36,        -91,       -137,       -127
        -79,        -48,        -34,        -27,        -25,        -14,        -11,        -13,         -3,          3,         -4,         -3,         10,         25,         42,         61
         94,        172,       -529,       -824,       -173,        -40,         -8,         46,         -7,        -28,        -24,          4,         -5,        -39,        -13,          3
          9,         65,        113,        145,        139,         87,         34,         20,         15,          1,         -1,        -22,        -18,          6,         17,         14
         -9,        -25,        -11,         -2,        -11,        -12,        -12,          0,        -12,        -12,          6,        -22,        -13,         10,         10,         14
          7,         14,          4,          5,         38,          7,          0,         20,        -20,          1,         13,        -13,          5,         11,        -11,        -11
          3,         -1,         10,          7,         -9,          2,         11,          0,          6,          1,        -14,        -13,        -24,        -11,         -9,        -16
         -5,          5,         33,         31,         19,         24,         18,          8,         20,         13,          4,          0,          4,          3,         -9,          6
          4,         -7,        -25,        -27,        -26,        -33,         -4,         18,         -2,         -2,          1,          8,         11,         -3,          1,        -14
